attempt_id,transaction_id,attempt_number,attempt_timestamp,time_since_last_attempt,time_since_first_failure,is_near_payday,outcome,channel,success
att_c76dc2f1ce,txn_2874b84dbb,1,2024-03-10 09:52:15.246122,5.4301,5.4301,False,fail,auto_retry,0
att_5003d1dccb,txn_2874b84dbb,2,2024-03-11 05:02:53.059906,19.1772,24.6072,False,success,email_prompt,1
att_a5f2664c37,txn_5f02d2778c,1,2024-03-01 21:11:28.099911,5.0106,5.0106,True,fail,auto_retry,0
att_408ee5a635,txn_5f02d2778c,2,2024-03-02 15:53:58.361068,18.7084,23.719,False,fail,email_prompt,0
att_e7cc65946a,txn_5f02d2778c,3,2024-03-04 15:15:05.976580,47.3521,71.0711,False,fail,sms_prompt,0
att_8d47ebf417,txn_5f02d2778c,4,2024-03-08 15:49:53.917294,96.58,167.6511,False,fail,sms_prompt,0
att_daaa49bfcb,txn_58d4945953,1,2024-03-10 06:15:13.061951,6.5159,6.5159,False,fail,auto_retry,0
att_85683ba6fd,txn_58d4945953,2,2024-03-10 23:41:26.002571,17.4369,23.9528,False,success,email_prompt,1
att_35f804909e,txn_b2771447d5,1,2024-03-09 13:13:37.030614,6.8381,6.8381,False,fail,auto_retry,0
att_861ba2e56e,txn_b2771447d5,2,2024-03-10 06:11:19.521121,16.9618,23.7999,False,success,email_prompt,1
att_b283fc386c,txn_1d19440ad7,1,2024-03-08 08:33:41.544216,5.3729,5.3729,False,fail,auto_retry,0
att_dd1db541b5,txn_1d19440ad7,2,2024-03-09 03:15:30.261034,18.6969,24.0698,False,fail,email_prompt,0
att_27fdeac1e5,txn_1d19440ad7,3,2024-03-11 02:56:14.080917,47.6788,71.7486,False,fail,sms_prompt,0
att_0f46ef8bf5,txn_1d19440ad7,4,2024-03-15 03:56:42.452612,97.0079,168.7565,False,fail,sms_prompt,0
att_b07d006246,txn_e0e1095ce2,1,2024-03-07 16:57:47.120052,5.5361,5.5361,False,fail,auto_retry,0
att_e4518925d2,txn_e0e1095ce2,2,2024-03-08 11:34:59.471639,18.6201,24.1562,False,fail,email_prompt,0
att_f926144b1f,txn_e0e1095ce2,3,2024-03-10 10:51:26.201115,47.2741,71.4303,False,success,sms_prompt,1
att_a37289eab4,txn_a936b3db71,1,2024-03-13 01:26:50.110084,5.6709,5.6709,False,fail,auto_retry,0
att_1047be6c37,txn_a936b3db71,2,2024-03-13 20:36:14.759116,19.1568,24.8277,False,fail,email_prompt,0
att_e00fb3047e,txn_a936b3db71,3,2024-03-15 20:31:42.711157,47.9244,72.7521,False,fail,sms_prompt,0
att_d9af950c37,txn_a936b3db71,4,2024-03-19 20:22:22.264406,95.8443,168.5965,False,fail,sms_prompt,0
att_c1903b6eaa,txn_7653f9dd59,1,2024-03-11 12:52:59.917214,5.7636,5.7636,False,fail,auto_retry,0
att_4db4b0599f,txn_7653f9dd59,2,2024-03-12 06:47:22.893737,17.9064,23.67,False,fail,email_prompt,0
att_c2f5610923,txn_7653f9dd59,3,2024-03-14 06:51:30.247297,48.0687,71.7387,False,fail,sms_prompt,0
att_a5a24ebad8,txn_7653f9dd59,4,2024-03-18 06:26:41.506086,95.5865,167.3251,False,fail,sms_prompt,0
att_b80073d33b,txn_3bfaec5536,1,2024-03-06 03:22:05.886906,6.5666,6.5666,False,fail,auto_retry,0
att_26a2dfc937,txn_3bfaec5536,2,2024-03-06 20:17:30.946279,16.9236,23.4903,False,success,email_prompt,1
att_cc60e8e254,txn_a3a47fc005,1,2024-03-03 15:55:35.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_d9d6a18b6a,txn_863926d534,1,2024-03-09 20:35:54.415994,6.8854,6.8854,False,fail,auto_retry,0
att_3e4fe1225b,txn_863926d534,2,2024-03-10 12:52:44.541232,16.2806,23.166,False,success,email_prompt,1
att_5e3d466cfe,txn_215d5c02c9,1,2024-03-14 02:18:40.395723,5.0034,5.0034,False,fail,auto_retry,0
att_dc3da6131f,txn_215d5c02c9,2,2024-03-14 21:06:33.292751,18.798,23.8015,False,fail,email_prompt,0
att_a12a9bae01,txn_215d5c02c9,3,2024-03-16 21:45:35.947306,48.6507,72.4522,False,fail,sms_prompt,0
att_d15498137e,txn_215d5c02c9,4,2024-03-20 21:11:02.989632,95.4242,167.8764,False,fail,sms_prompt,0
att_4826fa80a5,txn_5ee8ad96b0,1,2024-03-03 20:18:46.988845,6.4322,6.4322,False,fail,auto_retry,0
att_a4e5866fd9,txn_5ee8ad96b0,2,2024-03-04 13:42:28.985841,17.395,23.8272,False,fail,email_prompt,0
att_729d917efa,txn_5ee8ad96b0,3,2024-03-06 13:07:07.534976,47.4107,71.2379,False,success,sms_prompt,1
att_4b568dd6ec,txn_9b763fdafd,1,2024-03-07 14:04:53.498401,5.7165,5.7165,False,fail,auto_retry,0
att_451bd6d2f7,txn_9b763fdafd,2,2024-03-08 09:18:55.544480,19.2339,24.9504,False,fail,email_prompt,0
att_ec74de7236,txn_9b763fdafd,3,2024-03-10 07:59:23.435189,46.6744,71.6248,False,success,sms_prompt,1
att_85cbac8721,txn_828cff8268,1,2024-03-09 15:20:19.320090,5.919,5.919,False,fail,auto_retry,0
att_42280aa704,txn_828cff8268,2,2024-03-10 08:30:10.894753,17.1643,23.0833,False,fail,email_prompt,0
att_8e3d9af95b,txn_828cff8268,3,2024-03-12 08:50:50.741136,48.3444,71.4277,False,success,sms_prompt,1
att_1d1e7426d7,txn_cac938806c,1,2024-03-07 13:14:54.796827,6.2186,6.2186,False,fail,auto_retry,0
att_d58eab1f40,txn_cac938806c,2,2024-03-08 06:58:28.104635,17.7259,23.9445,False,fail,email_prompt,0
att_6ff452f54b,txn_cac938806c,3,2024-03-10 07:58:25.891369,48.9994,72.9439,False,fail,sms_prompt,0
att_a2a7ed1600,txn_cac938806c,4,2024-03-14 07:07:17.586258,95.1477,168.0916,False,fail,sms_prompt,0
att_7a95c2d27f,txn_396c280d71,1,2024-03-04 05:15:54.367371,5.7362,5.7362,False,fail,auto_retry,0
att_211ca5cc9c,txn_396c280d71,2,2024-03-04 23:48:41.011015,18.5463,24.2825,False,fail,email_prompt,0
att_a690f4f26b,txn_396c280d71,3,2024-03-07 00:12:44.591045,48.401,72.6835,False,fail,sms_prompt,0
att_2f9fae81ec,txn_396c280d71,4,2024-03-10 23:00:47.734674,94.8009,167.4844,False,fail,sms_prompt,0
att_6d4834f2d2,txn_a1181e34cd,1,2024-03-15 18:32:07.574922,6.9182,6.9182,False,fail,auto_retry,0
att_f2a8e17b4d,txn_a1181e34cd,2,2024-03-16 11:33:31.023466,17.0232,23.9414,False,fail,email_prompt,0
att_1d72bd1ec8,txn_a1181e34cd,3,2024-03-18 10:50:43.765610,47.2869,71.2283,False,fail,sms_prompt,0
att_ae4b6816fb,txn_a1181e34cd,4,2024-03-22 11:09:59.985753,96.3212,167.5494,False,fail,sms_prompt,0
att_0056ef8ff5,txn_8424441e93,1,2024-03-10 16:15:44.340848,5.2668,5.2668,False,fail,auto_retry,0
att_ef3e084b3c,txn_8424441e93,2,2024-03-11 11:27:58.743626,19.204,24.4708,False,success,email_prompt,1
att_2644879962,txn_07afaaf1a0,1,2024-03-02 14:04:58.159173,6.1117,6.1117,False,fail,auto_retry,0
att_e2220ca5cf,txn_07afaaf1a0,2,2024-03-03 07:26:08.481014,17.3529,23.4646,False,fail,email_prompt,0
att_f07169e848,txn_07afaaf1a0,3,2024-03-05 07:19:11.669924,47.8842,71.3488,False,fail,sms_prompt,0
att_f282574f43,txn_07afaaf1a0,4,2024-03-09 07:16:19.438515,95.9522,167.301,False,fail,sms_prompt,0
att_50d31f5c3c,txn_3e77e99b0c,1,2024-03-11 11:57:18.639045,5.0177,5.0177,False,success,auto_retry,1
att_1eea7b1e7b,txn_c14a041ecb,1,2024-03-02 02:27:38.105843,5.8395,5.8395,False,success,auto_retry,1
att_df6b36b2b7,txn_39f8b834e5,1,2024-03-11 18:30:22.300567,5.0704,5.0704,False,fail,auto_retry,0
att_8328826d8a,txn_39f8b834e5,2,2024-03-12 14:21:00.047323,19.8438,24.9142,False,fail,email_prompt,0
att_26379585ea,txn_39f8b834e5,3,2024-03-14 13:46:30.927806,47.4252,72.3394,False,fail,sms_prompt,0
att_96e77ba85c,txn_39f8b834e5,4,2024-03-18 14:24:25.340010,96.6318,168.9712,False,fail,sms_prompt,0
att_bc37fcb057,txn_8ca734a7e7,1,2024-03-09 03:58:17.428149,5.0423,5.0423,False,fail,auto_retry,0
att_99dade311c,txn_8ca734a7e7,2,2024-03-09 23:28:36.180907,19.5052,24.5476,False,success,email_prompt,1
att_936912f359,txn_d8e9931ffb,1,2024-03-14 12:29:15.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_1467840740,txn_faa9920df7,1,2024-03-05 13:57:14.227154,5.7695,5.7695,False,success,auto_retry,1
att_b0e8c0f01b,txn_fbb95acea4,1,2024-03-12 10:02:02.001540,6.4886,6.4886,False,success,auto_retry,1
att_e8c683c28f,txn_aac9e8af58,1,2024-03-03 21:38:25.091756,6.8072,6.8072,False,fail,auto_retry,0
att_6987440f49,txn_aac9e8af58,2,2024-03-04 15:13:38.037951,17.5869,24.3942,False,success,email_prompt,1
att_6b155b9897,txn_61a5474b87,1,2024-03-13 22:37:44.990086,6.2372,6.2372,False,fail,auto_retry,0
att_312c7e9833,txn_61a5474b87,2,2024-03-14 16:25:50.786411,17.8016,24.0388,False,success,email_prompt,1
att_0e21e9f539,txn_0284c8d8d3,1,2024-03-14 02:20:49.116799,5.5598,5.5598,False,fail,auto_retry,0
att_f795dfbda9,txn_0284c8d8d3,2,2024-03-14 21:23:47.701978,19.0496,24.6094,False,fail,email_prompt,0
att_f19deb4bbf,txn_0284c8d8d3,3,2024-03-16 20:16:51.450661,46.8844,71.4937,False,success,sms_prompt,1
att_cc8d4d9d42,txn_454cde84d8,1,2024-03-09 03:25:33.952652,5.0994,5.0994,False,success,auto_retry,1
att_1a3a2676dc,txn_206172daca,1,2024-03-14 13:11:55.788402,5.6308,5.6308,False,fail,auto_retry,0
att_c0b5f45676,txn_206172daca,2,2024-03-15 07:42:43.050019,18.5131,24.1439,False,fail,email_prompt,0
att_310bee0627,txn_206172daca,3,2024-03-17 08:21:00.311365,48.6381,72.782,False,fail,sms_prompt,0
att_b7eb844f1a,txn_206172daca,4,2024-03-21 06:48:33.404989,94.4592,167.2412,False,fail,sms_prompt,0
att_e5e89518ea,txn_93210409bd,1,2024-03-11 02:52:51.118438,5.492,5.492,False,fail,auto_retry,0
att_f76db50f3c,txn_93210409bd,2,2024-03-11 21:23:49.312845,18.5162,24.0081,False,fail,email_prompt,0
att_5ef2dbcc73,txn_93210409bd,3,2024-03-13 21:47:39.321320,48.3972,72.4054,False,fail,sms_prompt,0
att_b6f4ed6b37,txn_93210409bd,4,2024-03-17 22:20:22.683747,96.5454,168.9507,False,fail,sms_prompt,0
att_00b48dd9f8,txn_348cf7982d,1,2024-03-05 20:23:31.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_77a21c951c,txn_c100fcba1a,1,2024-03-08 16:40:55.603142,6.2913,6.2913,False,fail,auto_retry,0
att_29757234b9,txn_c100fcba1a,2,2024-03-09 10:05:42.777787,17.4131,23.7044,False,fail,email_prompt,0
att_a3779588b6,txn_c100fcba1a,3,2024-03-11 10:48:30.159216,48.7132,72.4175,False,fail,sms_prompt,0
att_628efe71d6,txn_c100fcba1a,4,2024-03-15 09:44:45.777409,94.9377,167.3552,False,fail,sms_prompt,0
att_005ea36bfe,txn_5cf1833a57,1,2024-03-07 21:24:30.780108,5.3977,5.3977,False,fail,auto_retry,0
att_d30d52df68,txn_5cf1833a57,2,2024-03-08 16:17:49.087182,18.8884,24.2861,False,success,email_prompt,1
att_2019f75473,txn_1c173a881d,1,2024-03-14 10:35:23.246807,5.0709,5.0709,False,success,auto_retry,1
att_947dead3c6,txn_0ac2b2bef1,1,2024-03-06 05:36:03.500665,5.8771,5.8771,False,fail,auto_retry,0
att_7f44850a4c,txn_0ac2b2bef1,2,2024-03-07 00:11:18.169515,18.5874,24.4645,False,success,email_prompt,1
att_9de06a8e99,txn_200e775a05,1,2024-03-14 10:49:18.887717,5.4641,5.4641,False,success,auto_retry,1
att_0a71fa7134,txn_3f49bf3c41,1,2024-03-07 17:43:26.931977,5.9147,5.9147,False,success,auto_retry,1
att_bfd2919ad7,txn_092919e2a0,1,2024-03-04 15:55:34.362251,5.6243,5.6243,False,fail,auto_retry,0
att_6e103ffdef,txn_092919e2a0,2,2024-03-05 10:21:57.254000,18.4397,24.064,False,fail,email_prompt,0
att_b746cc51e1,txn_092919e2a0,3,2024-03-07 10:30:05.108980,48.1355,72.1995,False,fail,sms_prompt,0
att_8ffc092575,txn_092919e2a0,4,2024-03-11 10:30:02.511374,95.9993,168.1988,False,fail,sms_prompt,0
att_84514d01f9,txn_3f7ea15416,1,2024-03-05 13:49:24.131283,5.8909,5.8909,False,success,auto_retry,1
att_2a1f34aa19,txn_51af7f400c,1,2024-03-10 20:20:00.740093,6.9085,6.9085,False,success,auto_retry,1
att_53e4da4935,txn_d2a657c129,1,2024-03-13 07:57:02.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_e84afa2049,txn_8718249951,1,2024-03-04 02:09:28.995726,5.2525,5.2525,False,fail,auto_retry,0
att_08efb418aa,txn_8718249951,2,2024-03-04 20:32:09.148722,18.3778,23.6303,False,fail,email_prompt,0
att_2dffc10a43,txn_8718249951,3,2024-03-06 21:44:47.478578,49.2106,72.841,False,fail,sms_prompt,0
att_aa51f15f50,txn_8718249951,4,2024-03-10 21:14:56.255603,95.5024,168.3434,False,fail,sms_prompt,0
att_ad25ad2a03,txn_ed75ace04f,1,2024-03-12 17:05:18.768702,5.536,5.536,False,fail,auto_retry,0
att_eca96229b3,txn_ed75ace04f,2,2024-03-13 11:08:45.142462,18.0573,23.5934,False,fail,email_prompt,0
att_18005b5d4a,txn_ed75ace04f,3,2024-03-15 12:29:14.469325,49.3415,72.9349,False,fail,sms_prompt,0
att_1a204e10e4,txn_ed75ace04f,4,2024-03-19 11:32:04.499283,95.0472,167.9821,False,fail,sms_prompt,0
att_24038240b2,txn_228285e675,1,2024-03-08 20:12:01.010437,6.7514,6.7514,False,success,auto_retry,1
att_e0551fe007,txn_7f08ca2aa5,1,2024-03-12 10:48:07.404268,6.4418,6.4418,False,success,auto_retry,1
att_3dc43f9656,txn_efa7d56eb4,1,2024-03-15 07:25:31.383495,5.4334,5.4334,False,success,auto_retry,1
att_53b89b89b9,txn_01d662d5f7,1,2024-03-09 21:42:10.374625,5.6534,5.6534,False,fail,auto_retry,0
att_4daec1162f,txn_01d662d5f7,2,2024-03-10 15:17:38.629793,17.5912,23.2446,False,fail,email_prompt,0
att_30c0356cda,txn_01d662d5f7,3,2024-03-12 16:23:33.036747,49.0984,72.3431,False,fail,sms_prompt,0
att_19a165bb49,txn_01d662d5f7,4,2024-03-16 15:20:55.909689,94.9564,167.2994,False,fail,sms_prompt,0
att_69eaa00bd4,txn_dca31a14e0,1,2024-03-08 00:59:13.757393,5.8927,5.8927,False,success,auto_retry,1
att_b17806dbba,txn_fe98154b28,1,2024-03-04 20:47:16.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_f6992af67f,txn_7774d1b38b,1,2024-03-05 13:09:49.853902,5.0294,5.0294,False,fail,auto_retry,0
att_17eb6e20e3,txn_7774d1b38b,2,2024-03-06 07:42:49.038287,18.5498,23.5792,False,success,email_prompt,1
att_9467ba5b1a,txn_1de9c061c2,1,2024-03-04 02:03:17.719971,5.4041,5.4041,False,fail,auto_retry,0
att_02ad0946c5,txn_1de9c061c2,2,2024-03-04 19:46:14.428592,17.7158,23.1198,False,fail,email_prompt,0
att_f4530d4e15,txn_1de9c061c2,3,2024-03-06 21:33:47.926768,49.7926,72.9125,False,success,sms_prompt,1
att_c7c6b08a4c,txn_7e8f0d492e,1,2024-03-04 02:31:07.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_306a39bb6d,txn_ea2768e6c3,1,2024-03-10 03:29:20.838911,6.3247,6.3247,False,success,auto_retry,1
att_1c579cbbcc,txn_826ea86f10,1,2024-03-10 22:57:54.633819,5.5932,5.5932,False,success,auto_retry,1
att_046c665df7,txn_a3f64ba069,1,2024-03-07 08:14:43.550526,6.534,6.534,False,fail,auto_retry,0
att_63abcb3a72,txn_a3f64ba069,2,2024-03-08 01:09:50.374140,16.9186,23.4526,False,fail,email_prompt,0
att_9b94ca6226,txn_a3f64ba069,3,2024-03-10 01:02:36.462396,47.8795,71.3321,False,fail,sms_prompt,0
att_68a4b73d69,txn_a3f64ba069,4,2024-03-14 02:40:57.838136,97.6393,168.9713,False,fail,sms_prompt,0
att_84854660b7,txn_427038aef0,1,2024-03-09 01:36:28.961570,6.7661,6.7661,False,fail,auto_retry,0
att_dd6bf4f37e,txn_427038aef0,2,2024-03-09 19:28:19.899975,17.8641,24.6302,False,fail,email_prompt,0
att_7ede0991fd,txn_427038aef0,3,2024-03-11 18:35:08.028228,47.1134,71.7436,False,fail,sms_prompt,0
att_37ff9eee75,txn_427038aef0,4,2024-03-15 18:08:40.116435,95.5589,167.3025,False,fail,sms_prompt,0
att_40cbf1fb75,txn_2ee654f5de,1,2024-03-11 15:35:27.912847,6.7708,6.7708,False,success,auto_retry,1
att_1ccc973aca,txn_0da7b2f8f1,1,2024-03-15 07:48:27.537821,6.4913,6.4913,False,success,auto_retry,1
att_a28de9ff9a,txn_bec45a90d0,1,2024-03-09 02:22:38.844059,6.2383,6.2383,False,success,auto_retry,1
att_413203296f,txn_a6d0365471,1,2024-03-09 03:55:20.707101,5.6091,5.6091,False,fail,auto_retry,0
att_af5bee1420,txn_a6d0365471,2,2024-03-09 22:32:26.476598,18.6183,24.2274,False,fail,email_prompt,0
att_a4fc7d8128,txn_a6d0365471,3,2024-03-11 21:21:19.251994,46.8147,71.042,False,fail,sms_prompt,0
att_a5f744a216,txn_a6d0365471,4,2024-03-15 21:55:32.776955,96.5704,167.6124,False,fail,sms_prompt,0
att_57a364e7f5,txn_b17f91eb38,1,2024-03-02 13:35:48.855241,5.7427,5.7427,False,fail,auto_retry,0
att_6c27c4bcd8,txn_b17f91eb38,2,2024-03-03 07:44:31.580290,18.1452,23.8879,False,fail,email_prompt,0
att_cfefd0084b,txn_b17f91eb38,3,2024-03-05 07:30:58.765858,47.7742,71.6622,False,fail,sms_prompt,0
att_6644a34252,txn_b17f91eb38,4,2024-03-09 08:10:45.449999,96.663,168.3251,False,fail,sms_prompt,0
att_6f713fa4c9,txn_be6363ffb5,1,2024-03-04 08:58:33.983156,5.9825,5.9825,False,fail,auto_retry,0
att_0bdc5e9f99,txn_be6363ffb5,2,2024-03-05 03:10:43.320269,18.2026,24.1851,False,fail,email_prompt,0
att_6e43eef436,txn_be6363ffb5,3,2024-03-07 03:28:35.853962,48.2979,72.483,False,fail,sms_prompt,0
att_d827d69d74,txn_be6363ffb5,4,2024-03-11 03:20:49.948511,95.8706,168.3536,False,fail,sms_prompt,0
att_c732ebf7aa,txn_fcc91e5401,1,2024-03-11 23:56:27.737667,6.421,6.421,False,fail,auto_retry,0
att_e030580582,txn_fcc91e5401,2,2024-03-12 17:47:30.783110,17.8508,24.2719,False,fail,email_prompt,0
att_6a54dcc6bc,txn_fcc91e5401,3,2024-03-14 16:41:00.910225,46.8917,71.1636,False,fail,sms_prompt,0
att_dcd3b24d75,txn_fcc91e5401,4,2024-03-18 17:56:23.602721,97.2563,168.4199,False,fail,sms_prompt,0
att_3d29ed0bfd,txn_4da42b70a2,1,2024-03-14 04:58:28.671555,6.0535,6.0535,False,fail,auto_retry,0
att_8a908aba13,txn_4da42b70a2,2,2024-03-14 22:24:25.393753,17.4324,23.4859,False,fail,email_prompt,0
att_581a6f8167,txn_4da42b70a2,3,2024-03-16 22:38:59.091675,48.2427,71.7286,False,fail,sms_prompt,0
att_2170889f70,txn_4da42b70a2,4,2024-03-20 22:13:44.390030,95.5792,167.3079,False,fail,sms_prompt,0
att_3980259832,txn_45573a3491,1,2024-03-04 16:52:04.332896,5.6168,5.6168,False,success,auto_retry,1
att_653817151a,txn_832063ac0f,1,2024-03-08 22:01:43.261555,5.7362,5.7362,False,success,auto_retry,1
att_decf7968be,txn_ad9b58d604,1,2024-03-15 02:58:49.234165,5.1576,5.1576,False,fail,auto_retry,0
att_e40d80d2f7,txn_ad9b58d604,2,2024-03-15 22:14:28.002531,19.2608,24.4183,False,fail,email_prompt,0
att_b305042f8c,txn_ad9b58d604,3,2024-03-17 21:35:28.277395,47.3501,71.7684,False,fail,sms_prompt,0
att_3e993890b6,txn_ad9b58d604,4,2024-03-21 22:10:11.996269,96.5788,168.3472,False,fail,sms_prompt,0
att_c5d9c33a3e,txn_f1763e8fcd,1,2024-03-04 22:43:05.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_d495e402e6,txn_3e2404a953,1,2024-03-10 21:51:12.561654,5.8549,5.8549,False,success,auto_retry,1
att_bd30668a91,txn_c2f62d7db6,1,2024-03-13 09:16:59.737165,6.7874,6.7874,False,fail,auto_retry,0
att_286d6c7094,txn_c2f62d7db6,2,2024-03-14 03:00:44.681264,17.7292,24.5166,False,fail,email_prompt,0
att_9ff9aa12c2,txn_c2f62d7db6,3,2024-03-16 01:45:05.550025,46.7391,71.2557,False,success,sms_prompt,1
att_2dd39e7ae3,txn_c7edf02df0,1,2024-03-06 13:01:09.286951,6.3695,6.3695,False,success,auto_retry,1
att_9a035e94ac,txn_ea83844f00,1,2024-03-04 17:23:08.393277,5.2132,5.2132,False,success,auto_retry,1
att_860848a4a6,txn_2bd5074232,1,2024-03-04 20:16:46.921824,5.0158,5.0158,False,fail,auto_retry,0
att_a678394e55,txn_2bd5074232,2,2024-03-05 15:24:03.027300,19.1211,24.137,False,success,email_prompt,1
att_06faf6f2b0,txn_4bbcc2f761,1,2024-03-11 22:15:27.370211,6.4112,6.4112,False,success,auto_retry,1
att_d390991bfb,txn_af59c372e9,1,2024-03-07 05:01:33.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_5513c0e05b,txn_b00e8145bc,1,2024-03-08 23:28:47.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_fa09c7d99c,txn_21f94c0c4b,1,2024-03-03 14:16:14.239903,6.3292,6.3292,False,fail,auto_retry,0
att_24c0103c2f,txn_21f94c0c4b,2,2024-03-04 06:57:01.762496,16.6799,23.0091,False,fail,email_prompt,0
att_3030fcd234,txn_21f94c0c4b,3,2024-03-06 07:45:06.566627,48.8013,71.8104,False,success,sms_prompt,1
att_1e1a1455fa,txn_bc72d7587f,1,2024-03-13 02:40:00.304710,6.4179,6.4179,False,success,auto_retry,1
att_7a746a8a5f,txn_470e1a0632,1,2024-03-04 06:54:02.855621,6.6847,6.6847,False,success,auto_retry,1
att_f8667768ae,txn_fdef675c72,1,2024-03-10 21:19:46.716287,5.6941,5.6941,False,fail,auto_retry,0
att_2253c6a570,txn_fdef675c72,2,2024-03-11 16:32:53.463536,19.2185,24.9126,False,fail,email_prompt,0
att_fc6a21a57e,txn_fdef675c72,3,2024-03-13 15:42:35.636535,47.1617,72.0743,False,fail,sms_prompt,0
att_348e9ab69f,txn_fdef675c72,4,2024-03-17 15:34:10.849959,95.8598,167.9341,False,fail,sms_prompt,0
att_5e848e592f,txn_8aaffeb4f3,1,2024-03-07 02:48:01.358007,6.282,6.282,False,fail,auto_retry,0
att_86cba91e8f,txn_8aaffeb4f3,2,2024-03-07 19:59:30.753177,17.1915,23.4735,False,success,email_prompt,1
att_1fec83ff07,txn_7765dc758a,1,2024-03-08 17:27:35.099606,6.1903,6.1903,False,success,auto_retry,1
att_8351d1a11f,txn_df12f5c068,1,2024-03-10 20:55:52.251228,5.9003,5.9003,False,success,auto_retry,1
att_06c3b87a51,txn_356bab2763,1,2024-03-12 12:30:14.328670,6.2723,6.2723,False,fail,auto_retry,0
att_b394ee9298,txn_356bab2763,2,2024-03-13 06:54:05.264937,18.3975,24.6698,False,fail,email_prompt,0
att_614d18921d,txn_356bab2763,3,2024-03-15 06:51:06.817071,47.9504,72.6202,False,fail,sms_prompt,0
att_f8dbcf278e,txn_356bab2763,4,2024-03-19 06:23:59.424078,95.5479,168.1682,False,fail,sms_prompt,0
att_4926db8ff5,txn_37d371ffb3,1,2024-03-10 09:47:36.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_e9de637c92,txn_a1fd485637,1,2024-03-07 06:00:19.096737,6.0967,6.0967,False,fail,auto_retry,0
att_e2f752e60e,txn_a1fd485637,2,2024-03-08 00:25:38.495206,18.4221,24.5187,False,success,email_prompt,1
att_71c4298660,txn_489a704332,1,2024-03-07 03:19:54.157834,6.0042,6.0042,False,fail,auto_retry,0
att_a79e2cead8,txn_489a704332,2,2024-03-07 21:27:16.261513,18.1228,24.127,False,fail,email_prompt,0
att_922230b101,txn_489a704332,3,2024-03-09 20:36:51.620948,47.1598,71.2868,False,fail,sms_prompt,0
att_ded1f10bd3,txn_489a704332,4,2024-03-13 20:48:38.869068,96.1965,167.4833,False,fail,sms_prompt,0
att_abb398cd38,txn_4f5a0d5f2d,1,2024-03-07 00:20:59.254649,5.7698,5.7698,False,fail,auto_retry,0
att_58e3e01191,txn_4f5a0d5f2d,2,2024-03-07 18:07:27.257620,17.7744,23.5442,False,fail,email_prompt,0
att_49376264c8,txn_4f5a0d5f2d,3,2024-03-09 18:57:32.148444,48.8347,72.3789,False,success,sms_prompt,1
att_c5e9a78c2a,txn_3e62601b57,1,2024-03-06 13:43:12.336808,6.3212,6.3212,False,fail,auto_retry,0
att_dfcce59de6,txn_3e62601b57,2,2024-03-07 08:08:43.129536,18.4252,24.7464,False,fail,email_prompt,0
att_ee739af06a,txn_3e62601b57,3,2024-03-09 07:26:24.668868,47.2949,72.0413,False,fail,sms_prompt,0
att_5bce029ff1,txn_3e62601b57,4,2024-03-13 06:29:31.249847,95.0518,167.0931,False,fail,sms_prompt,0
att_c55791d641,txn_3222f236f8,1,2024-03-14 18:48:57.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_e46684e085,txn_93922d857e,1,2024-03-10 05:52:10.766680,6.4508,6.4508,False,fail,auto_retry,0
att_ee16f1ee17,txn_93922d857e,2,2024-03-10 23:56:08.425377,18.066,24.5168,False,fail,email_prompt,0
att_682a74fabf,txn_93922d857e,3,2024-03-13 00:03:00.147461,48.1144,72.6312,False,success,sms_prompt,1
att_5e26485d31,txn_45e6101258,1,2024-03-11 09:08:03.587256,6.9735,6.9735,False,fail,auto_retry,0
att_10c4d5bd49,txn_45e6101258,2,2024-03-12 02:39:50.994359,17.5298,24.5033,False,fail,email_prompt,0
att_d883110658,txn_45e6101258,3,2024-03-14 01:11:13.492920,46.5229,71.0262,False,fail,sms_prompt,0
att_d644ab0db1,txn_45e6101258,4,2024-03-18 01:46:59.964161,96.5962,167.6225,False,fail,sms_prompt,0
att_dccd6b3201,txn_4a555217f7,1,2024-03-10 05:00:36.320613,6.5759,6.5759,False,fail,auto_retry,0
att_b318103ff5,txn_4a555217f7,2,2024-03-10 21:28:28.481603,16.4645,23.0404,False,fail,email_prompt,0
att_6ab11f6357,txn_4a555217f7,3,2024-03-12 22:58:53.381343,49.5069,72.5473,False,fail,sms_prompt,0
att_b1cbbd0689,txn_4a555217f7,4,2024-03-16 22:26:18.287370,95.4569,168.0042,False,fail,sms_prompt,0
att_509a23444d,txn_7da368300f,1,2024-03-10 10:15:08.814291,6.6933,6.6933,False,fail,auto_retry,0
att_052369f759,txn_7da368300f,2,2024-03-11 02:58:24.213223,16.7209,23.4142,False,fail,email_prompt,0
att_474daa1348,txn_7da368300f,3,2024-03-13 04:18:13.749244,49.3304,72.7447,False,fail,sms_prompt,0
